2017-07-19 09:29:29 [INFO] =============Sort job go!================= 
2017-07-19 09:29:29 [INFO] =============Sort job done!=================
 
2017-07-21 10:47:44 [INFO] =============Sort job go!================= 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720165838\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720165838\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720165838\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720165838\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720165838\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720165838\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720165838\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720165838\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720165838\20090714\desktop.ini to 200907 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170014\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170014\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170014\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170014\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170014\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170014\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170014\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170014\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170014\20090714\desktop.ini to 200907 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170605\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170605\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170605\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170605\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170605\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170605\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170605\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170605\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170605\20090714\desktop.ini to 200907 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170609\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170609\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170609\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170609\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170609\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170609\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170609\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170609\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170609\20090714\desktop.ini to 200907 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170657\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:46 [INFO] copy C:/Users/Public/Pictures\20170720170657\20080211\Jellyfish.jpg to 20080211 
